time,variable,group,value
2021-08-25,pendleranteil,haushaltsgroesse_3__personen,0.319487454673126
2021-08-25,pendleranteil,in_ausbildung,0.300920631993783
2021-08-25,pendleranteil,kanton_zuerich_ja,0.31511371913172
2021-08-25,pendleranteil,kanton_zuerich_nein,0.321398290539314
2021-08-25,pendleranteil,kinder_ja,0.342254263890052
2021-08-25,pendleranteil,kinder_nein,0.325794741805039
2021-08-25,pendleranteil,laendisch,0.304774906142371
2021-08-25,pendleranteil,maennlich,0.31337959078151
2021-08-25,pendleranteil,staedtisch,0.319501920732612
2021-08-25,pendleranteil,total,0.314352974235499
2021-08-25,pendleranteil,weiblich,0.315510528228238
2021-08-26,median,abotyp_ga,25.8341182380563
2021-08-26,median,abotyp_halbtax_strecken__verbundabo,20.7099352110999
2021-08-26,median,abotyp_kein_abo,20.8180531516332
2021-08-26,median,alter_15_29,18.7961780440791
2021-08-26,median,alter_30_64,21.6547178909095
2021-08-26,median,alter_65_79,18.0706267848846
2021-08-26,median,auto_ja,20.8587592357861
2021-08-26,median,auto_nein,16.2143098852925
2021-08-26,median,d_ch,21.9065993325955
2021-08-26,median,erwerbstaetig,22.9601802161058
2021-08-26,median,f_ch,17.4997842288331
2021-08-26,median,haushaltsgroesse_1_person,19.6098992347926
2021-08-26,median,haushaltsgroesse_2_personen,20.6982890457622
2021-08-26,median,haushaltsgroesse_3__personen,21.4037714146433
2021-08-26,median,in_ausbildung,17.7042427358479
2021-08-26,median,kanton_zuerich_ja,22.9248466405582
2021-08-26,median,kanton_zuerich_nein,19.6128645308681
2021-08-26,median,kinder_ja,20.5440058251011
2021-08-26,median,kinder_nein,20.6847545555538
2021-08-26,median,laendisch,23.5929925730558
2021-08-26,median,maennlich,22.5578147534883
2021-08-26,median,nicht_erwerbstaetig,14.3828650703611
2021-08-26,median,staedtisch,20.7891143557926
2021-08-26,median,total,20.6987569296505
2021-08-26,median,weiblich,18.5453063684954
2021-08-26,mittelwert,abotyp_ga,55.3688252451808
2021-08-26,mittelwert,abotyp_halbtax_strecken__verbundabo,40.2465947433226
2021-08-26,mittelwert,abotyp_kein_abo,39.6687616662065
2021-08-26,mittelwert,alter_15_29,38.377513380024
2021-08-26,mittelwert,alter_30_64,41.5789045961237
2021-08-26,mittelwert,alter_65_79,41.5465235668207
2021-08-26,mittelwert,auto_ja,41.3918804585776
2021-08-26,mittelwert,auto_nein,36.2367120588341
2021-08-26,mittelwert,d_ch,41.953815594932
2021-08-26,mittelwert,erwerbstaetig,43.0384971792692
2021-08-26,mittelwert,f_ch,38.391233079852
2021-08-26,mittelwert,haushaltsgroesse_1_person,43.8118409512524
2021-08-26,mittelwert,haushaltsgroesse_2_personen,42.5941083965542
2021-08-26,mittelwert,haushaltsgroesse_3__personen,39.1016705247225
2021-08-26,mittelwert,in_ausbildung,42.4456931460539
2021-08-26,mittelwert,kanton_zuerich_ja,42.5805103120048
2021-08-26,mittelwert,kanton_zuerich_nein,40.328879943674
2021-08-26,mittelwert,kinder_ja,35.1665991936303
2021-08-26,mittelwert,kinder_nein,43.4058628222579
2021-08-26,mittelwert,laendisch,41.4827610955351
2021-08-26,mittelwert,maennlich,45.6387097725402
2021-08-26,mittelwert,nicht_erwerbstaetig,33.930959078574
2021-08-26,mittelwert,staedtisch,41.3671356750607
2021-08-26,mittelwert,total,41.2953413696172
2021-08-26,mittelwert,weiblich,35.9085608945668
2021-08-26,pendleranteil,abotyp_ga,0.267577885371458
2021-08-26,pendleranteil,abotyp_halbtax_strecken__verbundabo,0.32795169786444
2021-08-26,pendleranteil,abotyp_kein_abo,0.330077401985426
2021-08-26,pendleranteil,alter_15_29,0.308062633697632
2021-08-26,pendleranteil,alter_30_64,0.333217765140476
2021-08-26,pendleranteil,alter_65_79,0.168702575043247
2021-08-26,pendleranteil,auto_ja,0.318375389855469
2021-08-26,pendleranteil,auto_nein,0.157885242246463
2021-08-26,pendleranteil,d_ch,0.32068844276264
2021-08-26,pendleranteil,erwerbstaetig,0.308839619317779
2021-08-26,pendleranteil,f_ch,0.299861956535941
2021-08-26,pendleranteil,haushaltsgroesse_1_person,0.319253488579955
2021-08-26,pendleranteil,haushaltsgroesse_2_personen,0.308845998144198
2021-08-26,pendleranteil,haushaltsgroesse_3__personen,0.318268242019425
2021-08-26,pendleranteil,in_ausbildung,0.299867127438199
2021-08-26,pendleranteil,kanton_zuerich_ja,0.312270565903662
2021-08-26,pendleranteil,kanton_zuerich_nein,0.324348867502025
2021-08-26,pendleranteil,kinder_ja,0.340150373540957
2021-08-26,pendleranteil,kinder_nein,0.327407035258487
2021-08-26,pendleranteil,laendisch,0.302243276932483
2021-08-26,pendleranteil,maennlich,0.313866831522492
2021-08-26,pendleranteil,staedtisch,0.319934049709002
2021-08-26,pendleranteil,total,0.315108792036819
2021-08-26,pendleranteil,weiblich,0.316589674567751
2021-08-27,median,abotyp_ga,25.3676994347335
2021-08-27,median,abotyp_halbtax_strecken__verbundabo,20.5969176280317
2021-08-27,median,abotyp_kein_abo,20.2670664080355
2021-08-27,median,alter_15_29,19.0974894937168
2021-08-27,median,alter_30_64,21.2857532175482
2021-08-27,median,alter_65_79,17.9255162091023
2021-08-27,median,auto_ja,20.5112358448471
2021-08-27,median,auto_nein,16.9844323616427
2021-08-27,median,d_ch,21.6146243762162
2021-08-27,median,erwerbstaetig,22.7434787174549
2021-08-27,median,f_ch,17.2999218127979
2021-08-27,median,haushaltsgroesse_1_person,19.6807292403517
2021-08-27,median,haushaltsgroesse_2_personen,20.5395124985125
2021-08-27,median,haushaltsgroesse_3__personen,20.7788882705957
2021-08-27,median,in_ausbildung,17.1730616385983
2021-08-27,median,kanton_zuerich_ja,22.6577295418291
2021-08-27,median,kanton_zuerich_nein,19.3024950247226
2021-08-27,median,kinder_ja,19.8086205008618
2021-08-27,median,kinder_nein,20.4883267794888
2021-08-27,median,laendisch,21.4146523820886
2021-08-27,median,maennlich,22.2851638689149
2021-08-27,median,nicht_erwerbstaetig,14.1295196336563
2021-08-27,median,staedtisch,20.5604035837969
2021-08-27,median,total,20.3568872811463
2021-08-27,median,weiblich,18.3338918828302
2021-08-27,mittelwert,abotyp_ga,56.142037108244
2021-08-27,mittelwert,abotyp_halbtax_strecken__verbundabo,39.8638248095531
2021-08-27,mittelwert,abotyp_kein_abo,39.242656716374
2021-08-27,mittelwert,alter_15_29,39.9205565097793
2021-08-27,mittelwert,alter_30_64,41.3602464050775
2021-08-27,mittelwert,alter_65_79,40.1999079323194
2021-08-27,mittelwert,auto_ja,41.0023968839537
2021-08-27,mittelwert,auto_nein,37.7749104183286
2021-08-27,mittelwert,d_ch,41.7320339954552
2021-08-27,mittelwert,erwerbstaetig,42.8243906158375
2021-08-27,mittelwert,f_ch,37.6978737553257
2021-08-27,mittelwert,haushaltsgroesse_1_person,43.470738696845
2021-08-27,mittelwert,haushaltsgroesse_2_personen,42.1995891556827
2021-08-27,mittelwert,haushaltsgroesse_3__personen,38.7858524978817
2021-08-27,mittelwert,in_ausbildung,42.9603399213052
2021-08-27,mittelwert,kanton_zuerich_ja,42.320903542278
2021-08-27,mittelwert,kanton_zuerich_nein,39.9783331923418
2021-08-27,mittelwert,kinder_ja,34.3768832287301
2021-08-27,mittelwert,kinder_nein,43.1411666210959
2021-08-27,mittelwert,laendisch,40.8737570505088
2021-08-27,mittelwert,maennlich,45.4126441926047
2021-08-27,mittelwert,nicht_erwerbstaetig,32.7069229548371
2021-08-27,mittelwert,staedtisch,41.0817506303788
2021-08-27,mittelwert,total,40.9388790316729
2021-08-27,mittelwert,weiblich,35.396704295933
2021-08-27,pendleranteil,abotyp_ga,0.267061737620028
2021-08-27,pendleranteil,abotyp_halbtax_strecken__verbundabo,0.328194039393411
2021-08-27,pendleranteil,abotyp_kein_abo,0.331549156014759
2021-08-27,pendleranteil,alter_15_29,0.313290398992169
2021-08-27,pendleranteil,alter_30_64,0.333136256776786
2021-08-27,pendleranteil,alter_65_79,0.173921200958521
2021-08-27,pendleranteil,auto_ja,0.319009274967146
2021-08-27,pendleranteil,auto_nein,0.16431780770099
2021-08-27,pendleranteil,d_ch,0.32127534682215
2021-08-27,pendleranteil,erwerbstaetig,0.309619254449053
2021-08-27,pendleranteil,f_ch,0.299623977919732
2021-08-27,pendleranteil,haushaltsgroesse_1_person,0.320515032471689
2021-08-27,pendleranteil,haushaltsgroesse_2_personen,0.311893172027909
2021-08-27,pendleranteil,haushaltsgroesse_3__personen,0.317049029365723
2021-08-27,pendleranteil,in_ausbildung,0.298813622882614
2021-08-27,pendleranteil,kanton_zuerich_ja,0.309427412675603
2021-08-27,pendleranteil,kanton_zuerich_nein,0.327299444464737
2021-08-27,pendleranteil,kinder_ja,0.338046483191861
2021-08-27,pendleranteil,kinder_nein,0.329019328711936
2021-08-27,pendleranteil,laendisch,0.299711647722595
2021-08-27,pendleranteil,maennlich,0.314354072263475
2021-08-27,pendleranteil,staedtisch,0.320366178685393
2021-08-27,pendleranteil,total,0.31586460983814
2021-08-27,pendleranteil,weiblich,0.317668820907264
2021-08-28,median,abotyp_ga,25.6171185628488
2021-08-28,median,abotyp_halbtax_strecken__verbundabo,20.757109347069
2021-08-28,median,abotyp_kein_abo,20.3204422343178
2021-08-28,median,alter_15_29,20.4287733411984
2021-08-28,median,alter_30_64,21.144887076758
2021-08-28,median,alter_65_79,18.5284262260111
2021-08-28,median,auto_ja,20.5590317858622
2021-08-28,median,auto_nein,17.3872789162302
2021-08-28,median,d_ch,21.6868268947542
2021-08-28,median,erwerbstaetig,22.8061873069733
2021-08-28,median,f_ch,17.2523232274571
2021-08-28,median,haushaltsgroesse_1_person,20.2975478680044
2021-08-28,median,haushaltsgroesse_2_personen,20.7870606326065
2021-08-28,median,haushaltsgroesse_3__personen,20.5393434698988
2021-08-28,median,in_ausbildung,17.4606338449577
2021-08-28,median,kanton_zuerich_ja,22.611753203173
2021-08-28,median,kanton_zuerich_nein,19.435309938513
2021-08-28,median,kinder_ja,19.4689657731114
2021-08-28,median,kinder_nein,20.7871787777876
2021-08-28,median,laendisch,20.6226932665215
2021-08-28,median,maennlich,22.5873267175822
2021-08-28,median,nicht_erwerbstaetig,14.0277163379547
2021-08-28,median,staedtisch,20.6237933290781
2021-08-28,median,total,20.3822786237382
2021-08-28,median,weiblich,18.3333051377621
2021-08-28,mittelwert,abotyp_ga,56.68955829636
2021-08-28,mittelwert,abotyp_halbtax_strecken__verbundabo,39.9915540440237
2021-08-28,mittelwert,abotyp_kein_abo,39.7148043441393
2021-08-28,mittelwert,alter_15_29,42.5679501937726
2021-08-28,mittelwert,alter_30_64,41.3658323086191
2021-08-28,mittelwert,alter_65_79,40.3480036297804
2021-08-28,mittelwert,auto_ja,41.1760436619702
2021-08-28,mittelwert,auto_nein,37.9404791631967
2021-08-28,mittelwert,d_ch,41.9415488023358
2021-08-28,mittelwert,erwerbstaetig,42.9592325338817
2021-08-28,mittelwert,f_ch,37.7051789287276
2021-08-28,mittelwert,haushaltsgroesse_1_person,43.3773834938612
2021-08-28,mittelwert,haushaltsgroesse_2_personen,42.5107169773769
2021-08-28,mittelwert,haushaltsgroesse_3__personen,38.9407774715664
2021-08-28,mittelwert,in_ausbildung,44.1118785296345
2021-08-28,mittelwert,kanton_zuerich_ja,42.1962086420885
2021-08-28,mittelwert,kanton_zuerich_nein,40.3429665274625
2021-08-28,mittelwert,kinder_ja,34.0827670077833
2021-08-28,mittelwert,kinder_nein,43.4989238986057
2021-08-28,mittelwert,laendisch,40.8288193334423
2021-08-28,mittelwert,maennlich,45.6270384596805
2021-08-28,mittelwert,nicht_erwerbstaetig,32.9133543569017
2021-08-28,mittelwert,staedtisch,41.2337610799449
2021-08-28,mittelwert,total,41.1054351450613
2021-08-28,mittelwert,weiblich,35.4958374142955
2021-08-28,pendleranteil,abotyp_ga,0.260404553851981
2021-08-28,pendleranteil,abotyp_halbtax_strecken__verbundabo,0.328805336040846
2021-08-28,pendleranteil,abotyp_kein_abo,0.330409169026718
2021-08-28,pendleranteil,alter_15_29,0.3183951536668
2021-08-28,pendleranteil,alter_30_64,0.332179869998359
2021-08-28,pendleranteil,alter_65_79,0.178922389240278
2021-08-28,pendleranteil,auto_ja,0.318941952943999
2021-08-28,pendleranteil,auto_nein,0.166285428507232
2021-08-28,pendleranteil,d_ch,0.322153195093311
2021-08-28,pendleranteil,erwerbstaetig,0.310133613900066
2021-08-28,pendleranteil,f_ch,0.295105504708849
2021-08-28,pendleranteil,haushaltsgroesse_1_person,0.326878946454239
2021-08-28,pendleranteil,haushaltsgroesse_2_personen,0.315290012761134
2021-08-28,pendleranteil,haushaltsgroesse_3__personen,0.311941601195248
2021-08-28,pendleranteil,in_ausbildung,0.300892633235922
2021-08-28,pendleranteil,kanton_zuerich_ja,0.306350997495335
2021-08-28,pendleranteil,kanton_zuerich_nein,0.329298352242865
2021-08-28,pendleranteil,kinder_ja,0.328988996488372
2021-08-28,pendleranteil,kinder_nein,0.332294376875019
2021-08-28,pendleranteil,laendisch,0.300130626084503
2021-08-28,pendleranteil,maennlich,0.314862744681509
2021-08-28,pendleranteil,staedtisch,0.319941846737287
2021-08-28,pendleranteil,total,0.315859621243995
2021-08-28,pendleranteil,weiblich,0.316987841893957
2021-08-29,median,abotyp_ga,25.866537690964
2021-08-29,median,abotyp_halbtax_strecken__verbundabo,20.9173010661062
2021-08-29,median,abotyp_kein_abo,20.3738180606001
2021-08-29,median,alter_15_29,21.76005718868
2021-08-29,median,alter_30_64,21.0040209359678
2021-08-29,median,alter_65_79,19.1313362429199
2021-08-29,median,auto_ja,20.6068277268773
2021-08-29,median,auto_nein,17.7901254708176
2021-08-29,median,d_ch,21.7590294132921
2021-08-29,median,erwerbstaetig,22.8688958964917
2021-08-29,median,f_ch,17.2047246421164
2021-08-29,median,haushaltsgroesse_1_person,20.9143664956571
2021-08-29,median,haushaltsgroesse_2_personen,21.0346087667005
2021-08-29,median,haushaltsgroesse_3__personen,20.299798669202
2021-08-29,median,in_ausbildung,17.748206051317
2021-08-29,median,kanton_zuerich_ja,22.5657768645169
2021-08-29,median,kanton_zuerich_nein,19.5681248523035
2021-08-29,median,kinder_ja,19.129311045361
2021-08-29,median,kinder_nein,21.0860307760865
2021-08-29,median,laendisch,19.8307341509543
2021-08-29,median,maennlich,22.8894895662494
2021-08-29,median,nicht_erwerbstaetig,13.9259130422531
2021-08-29,median,staedtisch,20.6871830743593
2021-08-29,median,total,20.4076699663301
2021-08-29,median,weiblich,18.3327183926941
2021-08-29,mittelwert,abotyp_ga,57.237079484476
2021-08-29,mittelwert,abotyp_halbtax_strecken__verbundabo,40.1192832784943
2021-08-29,mittelwert,abotyp_kein_abo,40.1869519719046
2021-08-29,mittelwert,alter_15_29,45.2153438777658
2021-08-29,mittelwert,alter_30_64,41.3714182121607
2021-08-29,mittelwert,alter_65_79,40.4960993272413
2021-08-29,mittelwert,auto_ja,41.3496904399866
2021-08-29,mittelwert,auto_nein,38.1060479080649
2021-08-29,mittelwert,d_ch,42.1510636092165
2021-08-29,mittelwert,erwerbstaetig,43.094074451926
2021-08-29,mittelwert,f_ch,37.7124841021296
2021-08-29,mittelwert,haushaltsgroesse_1_person,43.2840282908774
2021-08-29,mittelwert,haushaltsgroesse_2_personen,42.8218447990712
2021-08-29,mittelwert,haushaltsgroesse_3__personen,39.0957024452511
2021-08-29,mittelwert,in_ausbildung,45.2634171379638
2021-08-29,mittelwert,kanton_zuerich_ja,42.071513741899
2021-08-29,mittelwert,kanton_zuerich_nein,40.7075998625832
2021-08-29,mittelwert,kinder_ja,33.7886507868366
2021-08-29,mittelwert,kinder_nein,43.8566811761155
2021-08-29,mittelwert,laendisch,40.7838816163757
2021-08-29,mittelwert,maennlich,45.8414327267562
2021-08-29,mittelwert,nicht_erwerbstaetig,33.1197857589662
2021-08-29,mittelwert,staedtisch,41.3857715295111
2021-08-29,mittelwert,total,41.2719912584497
2021-08-29,mittelwert,weiblich,35.5949705326579
2021-08-29,pendleranteil,abotyp_ga,0.253747370083935
2021-08-29,pendleranteil,abotyp_halbtax_strecken__verbundabo,0.32941663268828
2021-08-29,pendleranteil,abotyp_kein_abo,0.329269182038677
2021-08-29,pendleranteil,alter_15_29,0.323499908341431
2021-08-29,pendleranteil,alter_30_64,0.331223483219933
2021-08-29,pendleranteil,alter_65_79,0.183923577522035
2021-08-29,pendleranteil,auto_ja,0.318874630920852
2021-08-29,pendleranteil,auto_nein,0.168253049313474
2021-08-29,pendleranteil,d_ch,0.323031043364473
2021-08-29,pendleranteil,erwerbstaetig,0.31064797335108
2021-08-29,pendleranteil,f_ch,0.290587031497966
2021-08-29,pendleranteil,haushaltsgroesse_1_person,0.33324286043679
2021-08-29,pendleranteil,haushaltsgroesse_2_personen,0.318686853494358
2021-08-29,pendleranteil,haushaltsgroesse_3__personen,0.306834173024772
2021-08-29,pendleranteil,in_ausbildung,0.302971643589229
2021-08-29,pendleranteil,kanton_zuerich_ja,0.303274582315066
2021-08-29,pendleranteil,kanton_zuerich_nein,0.331297260020993
2021-08-29,pendleranteil,kinder_ja,0.319931509784884
2021-08-29,pendleranteil,kinder_nein,0.335569425038102
2021-08-29,pendleranteil,laendisch,0.300549604446412
2021-08-29,pendleranteil,maennlich,0.315371417099544
2021-08-29,pendleranteil,staedtisch,0.31951751478918
2021-08-29,pendleranteil,total,0.31585463264985
2021-08-29,pendleranteil,weiblich,0.316306862880651
2021-08-30,median,abotyp_ga,27.5664096769783
2021-08-30,median,abotyp_halbtax_strecken__verbundabo,21.267086919134
2021-08-30,median,abotyp_kein_abo,20.7775892770194
2021-08-30,median,alter_15_29,23.3710468767129
2021-08-30,median,alter_30_64,21.1439444499278
2021-08-30,median,alter_65_79,19.9129919475813
2021-08-30,median,auto_ja,20.94121297495
2021-08-30,median,auto_nein,18.8744553365521
2021-08-30,median,d_ch,22.2571893738994
2021-08-30,median,erwerbstaetig,23.2673513294627
2021-08-30,median,f_ch,17.2964518825521
2021-08-30,median,haushaltsgroesse_1_person,21.5786087124623
2021-08-30,median,haushaltsgroesse_2_personen,21.731150501282
2021-08-30,median,haushaltsgroesse_3__personen,20.3528560783857
2021-08-30,median,in_ausbildung,18.7498488154292
2021-08-30,median,kanton_zuerich_ja,22.9365813709674
2021-08-30,median,kanton_zuerich_nein,19.917687746203
2021-08-30,median,kinder_ja,19.2235772924877
2021-08-30,median,kinder_nein,21.7879470285453
2021-08-30,median,laendisch,20.7527201263938
2021-08-30,median,maennlich,23.4913564478285
2021-08-30,median,nicht_erwerbstaetig,14.1022121150203
2021-08-30,median,staedtisch,20.9585864735429
2021-08-30,median,total,20.7185519101182
2021-08-30,median,weiblich,18.6404391883378
2021-08-30,mittelwert,abotyp_ga,56.9534452086883
2021-08-30,mittelwert,abotyp_halbtax_strecken__verbundabo,40.2776297615975
2021-08-30,mittelwert,abotyp_kein_abo,40.4581571978348
2021-08-30,mittelwert,alter_15_29,46.5426288518359
2021-08-30,mittelwert,alter_30_64,41.1500070219111
2021-08-30,mittelwert,alter_65_79,41.3676776091384
2021-08-30,mittelwert,auto_ja,41.4513059546142
2021-08-30,mittelwert,auto_nein,38.0838834731969
2021-08-30,mittelwert,d_ch,42.2465713142266
2021-08-30,mittelwert,erwerbstaetig,42.9931847652065
2021-08-30,mittelwert,f_ch,37.525027024522
2021-08-30,mittelwert,haushaltsgroesse_1_person,42.9524375213256
2021-08-30,mittelwert,haushaltsgroesse_2_personen,43.1601450750419
2021-08-30,mittelwert,haushaltsgroesse_3__personen,39.156156937467
2021-08-30,mittelwert,in_ausbildung,47.2414880350608
2021-08-30,mittelwert,kanton_zuerich_ja,41.7879921096915
2021-08-30,mittelwert,kanton_zuerich_nein,40.986186094688
2021-08-30,mittelwert,kinder_ja,33.7046782282676
2021-08-30,mittelwert,kinder_nein,44.2183046082405
2021-08-30,mittelwert,laendisch,41.4826135847488
2021-08-30,mittelwert,maennlich,45.7041382699974
2021-08-30,mittelwert,nicht_erwerbstaetig,33.9508954305681
2021-08-30,mittelwert,staedtisch,41.3468673311246
2021-08-30,mittelwert,total,41.3664594745689
2021-08-30,mittelwert,weiblich,35.9635016572924
2021-08-30,pendleranteil,abotyp_ga,0.245273006833657
2021-08-30,pendleranteil,abotyp_halbtax_strecken__verbundabo,0.328296620511117
2021-08-30,pendleranteil,abotyp_kein_abo,0.329749800819957
2021-08-30,pendleranteil,alter_15_29,0.316983418681814
2021-08-30,pendleranteil,alter_30_64,0.330156117425293
2021-08-30,pendleranteil,alter_65_79,0.187871888126427
2021-08-30,pendleranteil,auto_ja,0.318174375325997
2021-08-30,pendleranteil,auto_nein,0.156823135626467
2021-08-30,pendleranteil,d_ch,0.322472184582043
2021-08-30,pendleranteil,erwerbstaetig,0.310495982636464
2021-08-30,pendleranteil,f_ch,0.288574389583444
2021-08-30,pendleranteil,haushaltsgroesse_1_person,0.333689463225376
2021-08-30,pendleranteil,haushaltsgroesse_2_personen,0.320181673089863
2021-08-30,pendleranteil,haushaltsgroesse_3__personen,0.303626370311612
2021-08-30,pendleranteil,in_ausbildung,0.298912147564272
2021-08-30,pendleranteil,kanton_zuerich_ja,0.301646478717874
2021-08-30,pendleranteil,kanton_zuerich_nein,0.330885549689918
2021-08-30,pendleranteil,kinder_ja,0.313759386368081
2021-08-30,pendleranteil,kinder_nein,0.337158659864763
2021-08-30,pendleranteil,laendisch,0.298499076335133
2021-08-30,pendleranteil,maennlich,0.315850257394855
2021-08-30,pendleranteil,staedtisch,0.318618004211281
2021-08-30,pendleranteil,total,0.314958950619282
2021-08-30,pendleranteil,weiblich,0.313637612836724
2021-08-31,median,abotyp_ga,29.2662816629925
2021-08-31,median,abotyp_halbtax_strecken__verbundabo,21.6168727721617
2021-08-31,median,abotyp_kein_abo,21.1813604934386
2021-08-31,median,alter_15_29,24.9820365647457
2021-08-31,median,alter_30_64,21.2838679638877
2021-08-31,median,alter_65_79,20.6946476522428
2021-08-31,median,auto_ja,21.2755982230227
2021-08-31,median,auto_nein,19.9587852022865
2021-08-31,median,d_ch,22.7553493345066
2021-08-31,median,erwerbstaetig,23.6658067624337
2021-08-31,median,f_ch,17.3881791229878
2021-08-31,median,haushaltsgroesse_1_person,22.2428509292675
2021-08-31,median,haushaltsgroesse_2_personen,22.4276922358635
2021-08-31,median,haushaltsgroesse_3__personen,20.4059134875694
2021-08-31,median,in_ausbildung,19.7514915795413
2021-08-31,median,kanton_zuerich_ja,23.3073858774179
2021-08-31,median,kanton_zuerich_nein,20.2672506401025
2021-08-31,median,kinder_ja,19.3178435396144
2021-08-31,median,kinder_nein,22.4898632810042
2021-08-31,median,laendisch,21.6747061018333
2021-08-31,median,maennlich,24.0932233294076
2021-08-31,median,nicht_erwerbstaetig,14.2785111877875
2021-08-31,median,staedtisch,21.2299898727266
2021-08-31,median,total,21.0294338539062
2021-08-31,median,weiblich,18.9481599839816
2021-08-31,mittelwert,abotyp_ga,56.6698109329006
2021-08-31,mittelwert,abotyp_halbtax_strecken__verbundabo,40.4359762447006
2021-08-31,mittelwert,abotyp_kein_abo,40.7293624237651
2021-08-31,mittelwert,alter_15_29,47.8699138259061
2021-08-31,mittelwert,alter_30_64,40.9285958316615
2021-08-31,mittelwert,alter_65_79,42.2392558910355
2021-08-31,mittelwert,auto_ja,41.5529214692417
2021-08-31,mittelwert,auto_nein,38.061719038329
2021-08-31,mittelwert,d_ch,42.3420790192367
2021-08-31,mittelwert,erwerbstaetig,42.892295078487
2021-08-31,mittelwert,f_ch,37.3375699469145
2021-08-31,mittelwert,haushaltsgroesse_1_person,42.6208467517738
2021-08-31,mittelwert,haushaltsgroesse_2_personen,43.4984453510126
2021-08-31,mittelwert,haushaltsgroesse_3__personen,39.2166114296828
2021-08-31,mittelwert,in_ausbildung,49.2195589321578
2021-08-31,mittelwert,kanton_zuerich_ja,41.5044704774839
2021-08-31,mittelwert,kanton_zuerich_nein,41.2647723267927
2021-08-31,mittelwert,kinder_ja,33.6207056696986
2021-08-31,mittelwert,kinder_nein,44.5799280403656
2021-08-31,mittelwert,laendisch,42.1813455531218
2021-08-31,mittelwert,maennlich,45.5668438132387
2021-08-31,mittelwert,nicht_erwerbstaetig,34.7820051021699
2021-08-31,mittelwert,staedtisch,41.3079631327382
2021-08-31,mittelwert,total,41.4609276906882
2021-08-31,mittelwert,weiblich,36.3320327819269
2021-08-31,pendleranteil,abotyp_ga,0.236798643583379
2021-08-31,pendleranteil,abotyp_halbtax_strecken__verbundabo,0.327176608333953
2021-08-31,pendleranteil,abotyp_kein_abo,0.330230419601238
2021-08-31,pendleranteil,alter_15_29,0.310466929022196
2021-08-31,pendleranteil,alter_30_64,0.329088751630652
2021-08-31,pendleranteil,alter_65_79,0.191820198730819
2021-08-31,pendleranteil,auto_ja,0.317474119731143
2021-08-31,pendleranteil,auto_nein,0.14539322193946
2021-08-31,pendleranteil,d_ch,0.321913325799614
2021-08-31,pendleranteil,erwerbstaetig,0.310343991921847
2021-08-31,pendleranteil,f_ch,0.286561747668922
2021-08-31,pendleranteil,haushaltsgroesse_1_person,0.334136066013962
2021-08-31,pendleranteil,haushaltsgroesse_2_personen,0.321676492685368
2021-08-31,pendleranteil,haushaltsgroesse_3__personen,0.300418567598452
2021-08-31,pendleranteil,in_ausbildung,0.294852651539316
2021-08-31,pendleranteil,kanton_zuerich_ja,0.300018375120682
2021-08-31,pendleranteil,kanton_zuerich_nein,0.330473839358843
2021-08-31,pendleranteil,kinder_ja,0.307587262951277
2021-08-31,pendleranteil,kinder_nein,0.338747894691424
2021-08-31,pendleranteil,laendisch,0.296448548223855
2021-08-31,pendleranteil,maennlich,0.316329097690167
2021-08-31,pendleranteil,staedtisch,0.317718493633381
2021-08-31,pendleranteil,total,0.314063268588713
2021-08-31,pendleranteil,weiblich,0.310968362792797
2021-09-01,median,abotyp_ga,31.4094550862903
2021-09-01,median,abotyp_halbtax_strecken__verbundabo,22.431925081109
2021-09-01,median,abotyp_kein_abo,21.4340556314501
2021-09-01,median,alter_15_29,26.4859651158654
2021-09-01,median,alter_30_64,21.9202047380986
2021-09-01,median,alter_65_79,21.4766314826051
2021-09-01,median,auto_ja,22.0129371182812
2021-09-01,median,auto_nein,20.5231100807691
2021-09-01,median,d_ch,23.4692006595567
2021-09-01,median,erwerbstaetig,24.2671369857326
2021-09-01,median,f_ch,17.9775747705309
2021-09-01,median,haushaltsgroesse_1_person,23.0300355606891
2021-09-01,median,haushaltsgroesse_2_personen,23.2977280579917
2021-09-01,median,haushaltsgroesse_3__personen,20.9219204893608
2021-09-01,median,in_ausbildung,21.7955383268737
2021-09-01,median,kanton_zuerich_ja,23.8215351813089
2021-09-01,median,kanton_zuerich_nein,21.0207951811091
2021-09-01,median,kinder_ja,19.9383838483327
2021-09-01,median,kinder_nein,23.4689361973967
2021-09-01,median,laendisch,23.9402151853682
2021-09-01,median,maennlich,24.9763265846213
2021-09-01,median,nicht_erwerbstaetig,14.8605066873854
2021-09-01,median,staedtisch,21.8456037534681
2021-09-01,median,total,21.7538045134623
2021-09-01,median,weiblich,19.5893441097083
2021-09-01,mittelwert,abotyp_ga,57.836975503422
2021-09-01,mittelwert,abotyp_halbtax_strecken__verbundabo,41.2431392565333
2021-09-01,mittelwert,abotyp_kein_abo,40.8009739480837
2021-09-01,mittelwert,alter_15_29,48.1630664735068
2021-09-01,mittelwert,alter_30_64,41.2015799673821
2021-09-01,mittelwert,alter_65_79,44.0782695302734
2021-09-01,mittelwert,auto_ja,42.1583948546685
2021-09-01,mittelwert,auto_nein,38.0562310586499
2021-09-01,mittelwert,d_ch,42.913540599409
2021-09-01,mittelwert,erwerbstaetig,43.208501618239
2021-09-01,mittelwert,f_ch,37.9112743786843
2021-09-01,mittelwert,haushaltsgroesse_1_person,43.1099137139824
